pIC50
0.7461548389044781
0.7441048484513947
0.7353936478910372
0.7283560521686403
0.7205508619037523
0.711429609694089
0.7093690936069024
0.7093145708313277
0.709052492614682
0.7013810526136844
0.7010585428392694
0.6989931803380637
0.6986945181949127
0.6981206823253818
0.6912552399279337
0.6911546786457551
0.6911542828830083
0.6911172692288031
0.6911172692288031
0.6903222982986819
0.6897295920599515
0.6888858050045502
0.6854035996119197
0.6830300575848108
0.6797073804221802
0.6792510172932857
0.6788405560805828
0.6768888916447006
0.6767278668191017
0.6767278668191017
0.6764981475368004
0.6756132778915517
0.6744880270235835
0.6744821978445491
0.6744301621808595
0.673477446846506
0.6733489806544369
0.6719300115662739
0.6707204004059126
0.6690820527437379
0.6686296249653313
0.6686296249653313
0.666039763018969
0.6652837257971713
0.664434531394231
0.6634770567861132
0.662224748396009
0.6614852181330181
0.6589360539418812
0.6587684466104357
0.6587161331932776
0.6582290888070885
0.6576484590134278
0.6557673692582658
0.6537177899536367
0.6533912127496435
0.6531153335498903
0.6530811157658725
0.6527773058619118
0.6527773058619118
0.6527773058619116
0.6527463880815094
0.6513135562087783
0.6512453418406712
0.6509270897334638
0.6502621090368014
0.6496267492570812
0.6488725993144299
0.6488455417027342
0.6488161989600307
0.6486615318076326
0.6481464260589385
0.6481464260589385
0.6481464260589384
0.6477412062275106
0.646915510706156
0.6463109792725271
0.6463105592103373
0.6461853537036515
0.6459290920508971
0.6456715319796845
0.6456646416740708
0.6452812267903897
0.6451915653254721
0.6451895124193727
0.6449408365446314
0.6449254760727506
0.6449116941020379
0.644775805674349
0.6444438668350393
0.6442355596207592
0.6437221886199431
0.6433196031885603
0.6430157122239417
0.6429991651001985
0.6427783057148254
0.6419560934331459
0.6417777243886641
0.6413987195052006
0.6407531163542438
