pIC50
0.7647895385489172
0.7641600702843062
0.7599581091540242
0.7598948781137095
0.7594475763805844
0.7591512111130085
0.7557505961305963
0.7504689259713738
0.7504689015796563
0.7504410350027766
0.7495930667960419
0.7489961050192598
0.7430674093526476
0.7417926262645722
0.7394443872875818
0.7387487479777247
0.7385801204482609
0.7380484824117785
0.7353886406036519
0.7313997535365825
0.7311923981687715
0.7310845450502085
0.7310845450502085
0.7309643687365562
0.7307807545869566
0.7296158416707625
0.7254754033297547
0.7254060840016807
0.7232552506373104
0.7229796441978283
0.7204690873051205
0.7189094112359747
0.7174251715964651
0.717047463602953
0.7168774741440445
0.7153103333317631
0.7132852395888509
0.7125580936141538
0.7125580936141538
0.7123655580515701
0.7121307840830292
0.7119224723251488
0.711578072849719
0.7108206104600966
0.7104992002399899
0.7097284799814524
0.7096560514404812
0.7082786634464366
0.7066929930653401
0.7065694981993035
0.7058469335287061
0.7054660776792165
0.7052085533709632
0.7044316501680274
0.7037636692234369
0.7037636692234369
0.7037636692234366
0.7033884825899865
0.703380107092875
0.7029504822707467
0.7025570324871706
0.7009353804423929
0.7007507358329851
0.7003548421512346
0.698764458467072
0.698648913982951
0.6985657131553755
0.6982436174247865
0.6979646038157734
0.6969576304911795
0.6967414375551019
0.696189879782244
0.6960310232632081
0.6956760202084642
0.6954483662284892
0.6951931186624909
0.6950508945525206
0.694413196276978
0.6934437540026904
0.6934433539902528
0.6930386040726804
0.6930386040726804
0.6930386040726804
0.6929885514478978
0.692434678379666
0.6920651972693177
0.6919963043038242
0.6914357798597958
0.6912579427998363
0.6910779903015575
0.690949575148918
0.690923132106233
0.6906422791096922
0.689614373678637
0.6894813365075014
0.6890610024548702
0.6890426726085394
0.688882831723997
0.6886285528239454
0.6884862712439859
